dataHora,ordem,linha,latitude,longitude,velocidade
08-22-2017 09:19:33,D17090,839,"-22.93759","-43.67535",34
08-22-2017 09:20:40,C30133,,"-22.952311","-43.348438",0
08-22-2017 09:21:00,D53611,393,"-22.883329","-43.495159",0
08-22-2017 09:21:31,C30131,550,"-22.978889","-43.222771",0
08-22-2017 09:24:05,D53656,,"-22.88372","-43.495029",0
08-22-2017 09:26:40,D12174,,"-23.02079","-43.482819",0
08-22-2017 09:28:14,D53928,,"-22.88345","-43.494659",0
08-22-2017 09:30:19,D87463,366,"-22.83441","-43.359798",65
08-22-2017 09:30:36,C13050,812,"-22.875681","-43.47366",0
08-22-2017 09:30:53,D12163,,"-23.020161","-43.483082",0
08-22-2017 09:32:36,C47874,862,"-22.952681","-43.350121",0
08-22-2017 09:32:44,C47988,,"-22.95208","-43.349239",1
08-22-2017 09:33:43,A37579,,"-22.9016","-43.19651",0
08-22-2017 09:35:59,C50068,608,"-23.001596","-43.365761",5.93
08-22-2017 09:36:00,C30327,,"-22.951321","-43.348289",0
08-22-2017 09:36:37,C30039,550,"-22.98427","-43.229099",6
08-22-2017 09:37:09,C41850,2329,"-22.86997","-43.769081",24
08-22-2017 09:37:22,C50050,,"-23.008886","-43.305771",22.22
08-22-2017 09:37:40,C41853,,"-22.87142","-43.78194",12
08-22-2017 09:38:11,A41463,,"-22.984196","-43.205139",0.56
08-22-2017 09:38:15,C27073,774,"-22.81703","-43.301811",0
08-22-2017 09:41:30,C47815,692,"-23.00173","-43.36655",0
08-22-2017 09:42:01,D87766,2336,"-22.899731","-43.554169",0
08-22-2017 09:44:20,A41073,,"-22.953033","-43.188854",16.67
08-22-2017 09:45:13,D53905,2310,"-22.88339","-43.495441",0
08-22-2017 09:45:29,B58183,625,"-22.85216","-43.280621",0
08-22-2017 09:52:34,B63099,335,"-22.79287","-43.294559",0
08-22-2017 09:54:29,A37648,,"-22.902571","-43.196819",0
08-22-2017 09:55:43,A37551,,"-22.902571","-43.196671",0
08-22-2017 09:56:17,D87776,2339,"-22.886721","-43.556011",0
08-22-2017 09:57:04,C27057,940,"-22.81687","-43.301842",0
08-22-2017 09:59:14,C27115,774,"-22.816971","-43.302361",0
08-22-2017 09:59:40,B27094,629,"-22.87907","-43.266651",47
08-22-2017 10:01:03,D53708,848,"-22.883699","-43.495049",1
08-22-2017 10:01:08,D13368,394,"-22.875389","-43.419182",0
08-22-2017 10:06:08,A50216,608,"-22.929295","-43.25378",0
08-22-2017 10:07:04,D53736,846,"-22.88368","-43.49501",0
08-22-2017 10:07:57,D53930,2310,"-22.883289","-43.49514",0
08-22-2017 10:11:10,A29050,461,"-22.86787","-43.292309",0
08-22-2017 10:12:39,D53911,2310,"-22.88345","-43.49559",0
08-22-2017 10:14:18,C30184,565,"-23.012541","-43.311588",39
08-22-2017 10:14:56,A27676,433,"-22.91407","-43.17691",17
